CSE,platform,username,display_name,url,bio_description,found_at,false_positive
Punjab National Bank,facebook,61584949122731,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61584949122731&__tn__=%3C,,2026-02-25T16:09:06.890979,FALSE
Punjab National Bank,facebook,61583131795760,Profile photo of PNB Bank,https://www.facebook.com/profile.php?id=61583131795760&__tn__=%3C,,2026-02-25T16:09:06.899080,FALSE
Punjab National Bank,facebook,61588165868755,Profile photo of PNB Bank,https://www.facebook.com/profile.php?id=61588165868755&__tn__=%3C,,2026-02-25T16:09:06.907485,FALSE
Punjab National Bank,facebook,61588156569013,Profile photo of PNB BANK,https://www.facebook.com/profile.php?id=61588156569013&__tn__=%3C,,2026-02-25T16:09:06.915632,FALSE
Punjab National Bank,facebook,61586707285576,Profile photo of PNB Bank ,https://www.facebook.com/profile.php?id=61586707285576&__tn__=%3C,,2026-02-25T16:09:06.923851,FALSE
Punjab National Bank,facebook,61584144654443,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61584144654443&__tn__=%3C,,2026-02-25T16:09:06.932240,FALSE
Punjab National Bank,facebook,61583428495791,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61583428495791&__tn__=%3C,,2026-02-25T16:09:06.940838,FALSE
Punjab National Bank,facebook,61586401408851,Profile photo of PNB Bank,https://www.facebook.com/profile.php?id=61586401408851&__tn__=%3C,,2026-02-25T16:09:06.949324,FALSE
Punjab National Bank,facebook,61584935938414,Profile photo of PNB Bank ,https://www.facebook.com/profile.php?id=61584935938414&__tn__=%3C,,2026-02-25T16:09:06.957542,FALSE
Punjab National Bank,facebook,61586547598645,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61586547598645&__tn__=%3C,,2026-02-25T16:09:06.966081,FALSE
Punjab National Bank,facebook,61585918404876,Profile photo of PNB Bank ,https://www.facebook.com/profile.php?id=61585918404876&__tn__=%3C,,2026-02-25T16:09:06.975368,FALSE
Punjab National Bank,facebook,61558911426289,Profile photo of PNB BANK,https://www.facebook.com/profile.php?id=61558911426289&__tn__=%3C,,2026-02-25T16:09:06.983600,FALSE
Punjab National Bank,facebook,61578641349122,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61578641349122&__tn__=%3C,,2026-02-25T16:09:06.992076,FALSE
Punjab National Bank,facebook,61580201566337,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61580201566337&__tn__=%3C,,2026-02-25T16:09:06.999731,FALSE
Punjab National Bank,facebook,61584812224310,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61584812224310&__tn__=%3C,,2026-02-25T16:09:07.008403,FALSE
Punjab National Bank,facebook,61587917227128,Profile photo of PNB BANK,https://www.facebook.com/profile.php?id=61587917227128&__tn__=%3C,,2026-02-25T16:09:07.016259,FALSE
Punjab National Bank,facebook,61588012240485,Profile photo of PNB BANK ,https://www.facebook.com/profile.php?id=61588012240485&__tn__=%3C,,2026-02-25T16:09:07.024798,FALSE
Punjab National Bank,facebook,61560508727284,Profile photo of PNB BANK,https://www.facebook.com/profile.php?id=61560508727284&__tn__=%3C,,2026-02-25T16:09:07.032503,FALSE
Punjab National Bank,facebook,61574133022555,Profile photo of PNB Bank,https://www.facebook.com/profile.php?id=61574133022555&__tn__=%3C,,2026-02-25T16:09:07.041335,FALSE
Punjab National Bank,facebook,61579457284517,Profile photo of PNB BANK,https://www.facebook.com/profile.php?id=61579457284517&__tn__=%3C,,2026-02-25T16:09:07.048784,FALSE
Punjab National Bank,facebook,PNBph,Profile photo of PNB - Philippine National Bank,https://www.facebook.com/PNBph?__tn__=%3C,,2026-02-25T16:09:38.149747,FALSE
Punjab National Bank,facebook,61579235971677,Profile photo of PNB ,https://www.facebook.com/profile.php?id=61579235971677&__tn__=%3C,,2026-02-25T16:09:38.159749,FALSE
Punjab National Bank,facebook,100082581038824,Profile photo of Pnb,https://www.facebook.com/profile.php?id=100082581038824&__tn__=%3C,,2026-02-25T16:09:38.167713,FALSE
Punjab National Bank,facebook,100079128776189,Profile photo of PNB,https://www.facebook.com/profile.php?id=100079128776189&__tn__=%3C,,2026-02-25T16:09:38.175950,FALSE
Punjab National Bank,facebook,100094729103560,Profile photo of PNB (Ocean pro),https://www.facebook.com/profile.php?id=100094729103560&__tn__=%3C,,2026-02-25T16:09:38.183904,FALSE
Punjab National Bank,facebook,100083837820087,Profile photo of PNB 𝐒𝐭𝐮𝐝𝐢𝐨,https://www.facebook.com/profile.php?id=100083837820087&__tn__=%3C,,2026-02-25T16:09:38.192981,FALSE
Punjab National Bank,facebook,61588164321503,Profile photo of PNB ,https://www.facebook.com/profile.php?id=61588164321503&__tn__=%3C,,2026-02-25T16:09:38.201389,FALSE
Punjab National Bank,facebook,100089562473482,Profile photo of PNB,https://www.facebook.com/profile.php?id=100089562473482&__tn__=%3C,,2026-02-25T16:09:38.210414,FALSE
Punjab National Bank,facebook,61582183468734,Profile photo of PNB,https://www.facebook.com/profile.php?id=61582183468734&__tn__=%3C,,2026-02-25T16:09:38.218625,FALSE
Punjab National Bank,facebook,100066395652875,Profile photo of PNB,https://www.facebook.com/profile.php?id=100066395652875&__tn__=%3C,,2026-02-25T16:09:38.227484,FALSE
Punjab National Bank,facebook,61585262406747,Profile photo of PNB ONE Activate ,https://www.facebook.com/profile.php?id=61585262406747&__tn__=%3C,,2026-02-25T16:09:38.238283,FALSE
Punjab National Bank,facebook,pnbassociatesca,Profile photo of PNB,https://www.facebook.com/pnbassociatesca?__tn__=%3C,,2026-02-25T16:09:38.249995,FALSE
Punjab National Bank,facebook,PNBMetLife,Profile photo of PNB MetLife,https://www.facebook.com/PNBMetLife?__tn__=%3C,,2026-02-25T16:09:38.258379,FALSE
Punjab National Bank,facebook,PNBASSOCIATES,Profile photo of PNB,https://www.facebook.com/PNBASSOCIATES?__tn__=%3C,,2026-02-25T16:09:38.266269,FALSE
Punjab National Bank,facebook,61588098866591,Profile photo of PNB,https://www.facebook.com/profile.php?id=61588098866591&__tn__=%3C,,2026-02-25T16:09:38.274877,FALSE
Punjab National Bank,facebook,61580164721755,Profile photo of PNB ONE,https://www.facebook.com/profile.php?id=61580164721755&__tn__=%3C,,2026-02-25T16:09:38.283996,FALSE
Punjab National Bank,facebook,61580329465818,Profile photo of PNB ONE,https://www.facebook.com/profile.php?id=61580329465818&__tn__=%3C,,2026-02-25T16:09:38.294707,FALSE
Punjab National Bank,facebook,61582837097110,Profile photo of PNB ONE,https://www.facebook.com/profile.php?id=61582837097110&__tn__=%3C,,2026-02-25T16:09:38.302253,FALSE
Punjab National Bank,facebook,61581134728000,Profile photo of PNB ONE ,https://www.facebook.com/profile.php?id=61581134728000&__tn__=%3C,,2026-02-25T16:09:38.311244,FALSE
Punjab National Bank,facebook,61580448780452,Profile photo of PNB ONE ,https://www.facebook.com/profile.php?id=61580448780452&__tn__=%3C,,2026-02-25T16:09:38.318709,FALSE
Punjab National Bank,facebook,61583627694540,Profile photo of PNB ONE,https://www.facebook.com/profile.php?id=61583627694540&__tn__=%3C,,2026-02-25T16:09:38.327027,FALSE
Punjab National Bank,facebook,61581180452196,Profile photo of PNB ONE ,https://www.facebook.com/profile.php?id=61581180452196&__tn__=%3C,,2026-02-25T16:09:38.334550,FALSE
Punjab National Bank,facebook,100089666659477,Profile photo of PNB MetLife India Insurance Company Limited,https://www.facebook.com/profile.php?id=100089666659477&__tn__=%3C,,2026-02-25T16:09:38.343181,FALSE
Punjab National Bank,facebook,61580284703359,Profile photo of PNB ONE ,https://www.facebook.com/profile.php?id=61580284703359&__tn__=%3C,,2026-02-25T16:09:38.350731,FALSE
Punjab National Bank,facebook,61575100882670,Profile photo of Punjab & Sind Bank,https://www.facebook.com/profile.php?id=61575100882670&__tn__=%3C,,2026-02-25T16:10:03.994198,FALSE
Punjab National Bank,facebook,61575750885104,Profile photo of All India Punjab & Sind Bank Officers' Federation Code-91,https://www.facebook.com/profile.php?id=61575750885104&__tn__=%3C,,2026-02-25T16:10:04.010959,FALSE
Punjab National Bank,facebook,100054269721324,Profile photo of Bank of Punjab Ltd. India,https://www.facebook.com/profile.php?id=100054269721324&__tn__=%3C,,2026-02-25T16:10:04.020128,FALSE
Punjab National Bank,facebook,61565458795253,Profile photo of punjab National bank Canara bank Security guard job all India job ,https://www.facebook.com/profile.php?id=61565458795253&__tn__=%3C,,2026-02-25T16:10:04.028577,FALSE
Punjab National Bank,facebook,61565381606834,Profile photo of Punjab national bank security guard job all India location Bank ATM job,https://www.facebook.com/profile.php?id=61565381606834&__tn__=%3C,,2026-02-25T16:10:04.036801,FALSE
Punjab National Bank,facebook,100090213813063,"Profile photo of Punjab & Sind Bank ""Hansi""",https://www.facebook.com/profile.php?id=100090213813063&__tn__=%3C,,2026-02-25T16:10:04.045779,FALSE
Punjab National Bank,facebook,psb.india,Profile photo of Punjab and Sind Bank,https://www.facebook.com/psb.india?__tn__=%3C,,2026-02-25T16:10:04.053679,FALSE
Punjab National Bank,facebook,100054213832475,Profile photo of Punjab & Sind Bank,https://www.facebook.com/profile.php?id=100054213832475&__tn__=%3C,,2026-02-25T16:10:04.061920,FALSE
Punjab National Bank,facebook,100070149791920,Profile photo of punjab natinal bank of india,https://www.facebook.com/profile.php?id=100070149791920&__tn__=%3C,,2026-02-25T16:10:04.070543,FALSE
Punjab National Bank,facebook,100041170159378,Profile photo of Punjab Gramin Bank sponsored by PNB,https://www.facebook.com/profile.php?id=100041170159378&__tn__=%3C,,2026-02-25T16:10:04.080397,FALSE
Punjab National Bank,facebook,100063655456927,Profile photo of Punjab National Bank Progressive Employees Association  Lucknow,https://www.facebook.com/profile.php?id=100063655456927&__tn__=%3C,,2026-02-25T16:10:04.089404,FALSE
Punjab National Bank,facebook,100076116017578,Profile photo of The Punjab State Cooperative Agricultural Development Bank Ltd,https://www.facebook.com/profile.php?id=100076116017578&__tn__=%3C,,2026-02-25T16:10:04.097816,FALSE
Punjab National Bank,facebook,100057414761572,Profile photo of punjab national bank bhagwant nagar unnao,https://www.facebook.com/profile.php?id=100057414761572&__tn__=%3C,,2026-02-25T16:10:04.105595,FALSE
Punjab National Bank,facebook,61553249495408,Profile photo of Punjab National Bank personal loan India,https://www.facebook.com/profile.php?id=61553249495408&__tn__=%3C,,2026-02-25T16:10:04.114580,FALSE
Punjab National Bank,facebook,61550580563351,Profile photo of Punjab Bank personal loan all India,https://www.facebook.com/profile.php?id=61550580563351&__tn__=%3C,,2026-02-25T16:10:04.122817,FALSE
Punjab National Bank,facebook,61550106875197,Profile photo of Punjab National Bank loan all India,https://www.facebook.com/profile.php?id=61550106875197&__tn__=%3C,,2026-02-25T16:10:04.132804,FALSE
Punjab National Bank,facebook,100085860751803,Profile photo of Punjab National Bank (BCM),https://www.facebook.com/profile.php?id=100085860751803&__tn__=%3C,,2026-02-25T16:10:04.146501,FALSE
Punjab National Bank,facebook,61562411301387,Profile photo of Punjab bank credit card,https://www.facebook.com/profile.php?id=61562411301387&__tn__=%3C,,2026-02-25T16:10:04.155351,FALSE
Punjab National Bank,facebook,PSBSAUP,Profile photo of Punjab and Sind Bank Staff Association U.P.,https://www.facebook.com/PSBSAUP?__tn__=%3C,,2026-02-25T16:10:04.163796,FALSE
Punjab National Bank,facebook,61566429254460,Profile photo of Punjab Bank finance,https://www.facebook.com/profile.php?id=61566429254460&__tn__=%3C,,2026-02-25T16:10:04.172392,FALSE
Punjab National Bank,facebook,61557219880705,Profile photo of Security Guard job Canara Bank punjab bank kotak bank all India working job,https://www.facebook.com/profile.php?id=61557219880705&__tn__=%3C,,2026-02-25T16:10:04.181003,FALSE
Punjab National Bank,facebook,61556034763111,Profile photo of Punjab Gramin Bank Shivala Colony Amritsar,https://www.facebook.com/profile.php?id=61556034763111&__tn__=%3C,,2026-02-25T16:10:04.189063,FALSE
Punjab National Bank,facebook,100075871060555,Profile photo of Punjab dental hospital near sbi bank kagdana sirsa,https://www.facebook.com/profile.php?id=100075871060555&__tn__=%3C,,2026-02-25T16:10:04.198385,FALSE
Punjab National Bank,facebook,100068731114292,Profile photo of Punjab,https://www.facebook.com/profile.php?id=100068731114292&__tn__=%3C,,2026-02-25T16:10:04.206111,FALSE
SBI,facebook,StateBankOfIndia,State Bank of India﻿,https://www.facebook.com/StateBankOfIndia,,2026-02-25T16:10:35.437986,FALSE
SBI,facebook,100076416301248,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100076416301248&__tn__=%3C,,2026-02-25T16:10:35.442671,FALSE
SBI,facebook,100063960843962,"Profile photo of State Bank of India, Ambedkar Chouk Branch, Gopalganj",https://www.facebook.com/profile.php?id=100063960843962&__tn__=%3C,,2026-02-25T16:10:35.452002,FALSE
SBI,facebook,100065518268793,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100065518268793&__tn__=%3C,,2026-02-25T16:10:35.460275,FALSE
SBI,facebook,61577221030381,Profile photo of State Bank of Indià,https://www.facebook.com/profile.php?id=61577221030381&__tn__=%3C,,2026-02-25T16:10:35.473089,FALSE
SBI,facebook,100069001418813,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100069001418813&__tn__=%3C,,2026-02-25T16:10:35.484556,FALSE
SBI,facebook,100069517974880,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100069517974880&__tn__=%3C,,2026-02-25T16:10:35.494852,FALSE
SBI,facebook,100083349252117,Profile photo of 𝓢𝓣𝓐𝓣𝓔 𝓑𝓐𝓝𝓚 𝓞𝓕 𝓘𝓝𝓓𝓘𝓐,https://www.facebook.com/profile.php?id=100083349252117&__tn__=%3C,,2026-02-25T16:10:35.504926,TRUE
SBI,facebook,100083608058843,Profile photo of State Bank Of India.,https://www.facebook.com/profile.php?id=100083608058843&__tn__=%3C,,2026-02-25T16:10:35.526474,FALSE
SBI,facebook,61570941954855,Profile photo of State Bank of Indià,https://www.facebook.com/profile.php?id=61570941954855&__tn__=%3C,,2026-02-25T16:10:35.538004,FALSE
SBI,facebook,61581104546616,Profile photo of State Bank of Indìá,https://www.facebook.com/profile.php?id=61581104546616&__tn__=%3C,,2026-02-25T16:10:35.547197,FALSE
SBI,facebook,100080454184169,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100080454184169&__tn__=%3C,,2026-02-25T16:10:35.556951,FALSE
SBI,facebook,100088699126234,Profile photo of State Bank of india,https://www.facebook.com/profile.php?id=100088699126234&__tn__=%3C,,2026-02-25T16:10:35.567797,FALSE
SBI,facebook,100070310281926,Profile photo of STATE BANK of INDIA,https://www.facebook.com/profile.php?id=100070310281926&__tn__=%3C,,2026-02-25T16:10:35.575974,FALSE
SBI,facebook,100067350324671,Profile photo of State BANK of India,https://www.facebook.com/profile.php?id=100067350324671&__tn__=%3C,,2026-02-25T16:10:35.585812,FALSE
SBI,facebook,sbieuchdreg,Profile photo of State Bank of India Employees' Union Chandigarh Circle,https://www.facebook.com/sbieuchdreg?__tn__=%3C,,2026-02-25T16:10:35.595287,FALSE
SBI,facebook,100088817694948,Profile photo of state bank of india akanwali,https://www.facebook.com/profile.php?id=100088817694948&__tn__=%3C,,2026-02-25T16:10:35.606009,FALSE
SBI,facebook,61586197239830,State Bank of Indian,https://www.facebook.com/profile.php?id=61586197239830,,2026-02-25T16:10:35.620585,FALSE
SBI,facebook,100079183374468,Profile photo of State Bank of India,https://www.facebook.com/profile.php?id=100079183374468&__tn__=%3C,,2026-02-25T16:10:35.625798,FALSE
SBI,facebook,StateBankofIndiaUK,Profile photo of State Bank of India UK,https://www.facebook.com/StateBankofIndiaUK?__tn__=%3C,,2026-02-25T16:10:35.636304,FALSE
SBI,facebook,100076464385815,Profile photo of State Bank Of India Officers Association - Delhi Circle,https://www.facebook.com/profile.php?id=100076464385815&__tn__=%3C,,2026-02-25T16:10:35.645552,FALSE
SBI,facebook,sbisuac,Profile photo of State Bank of India Staff Union Amaravati Circle,https://www.facebook.com/sbisuac?__tn__=%3C,,2026-02-25T16:10:35.656206,FALSE
SBI,facebook,sbioane,"Profile photo of State Bank of India Officers' Association, North Eastern Circle",https://www.facebook.com/sbioane?__tn__=%3C,,2026-02-25T16:10:35.665405,FALSE
SBI,facebook,100085341158800,Profile photo of State Bank of India Life Insurance,https://www.facebook.com/profile.php?id=100085341158800&__tn__=%3C,,2026-02-25T16:10:35.674840,FALSE
SBI,facebook,61551541612657,Profile photo of State Bank of India OBC Employees' Welfare Association -Chennai Circle,https://www.facebook.com/profile.php?id=61551541612657&__tn__=%3C,,2026-02-25T16:10:35.684852,FALSE
SBI,facebook,100086759435406,Profile photo of Onlinesbi,https://www.facebook.com/profile.php?id=100086759435406&__tn__=%3C,,2026-02-25T16:11:03.070152,FALSE
SBI,facebook,100066583151660,Profile photo of onlinesbi.com,https://www.facebook.com/profile.php?id=100066583151660&__tn__=%3C,,2026-02-25T16:11:03.082306,FALSE
SBI,facebook,61558242900005,Profile photo of onlinesbiFinance,https://www.facebook.com/profile.php?id=61558242900005&__tn__=%3C,,2026-02-25T16:11:03.094114,FALSE
SBI,facebook,61572896443458,Profile photo of Onlinesbi je ,https://www.facebook.com/profile.php?id=61572896443458&__tn__=%3C,,2026-02-25T16:11:03.104341,FALSE
SBI,facebook,100083707461279,Profile photo of Onlinesbi.com,https://www.facebook.com/profile.php?id=100083707461279&__tn__=%3C,,2026-02-25T16:11:03.112725,FALSE
SBI,facebook,100078612890893,Profile photo of ww.onlinesbi.com,https://www.facebook.com/profile.php?id=100078612890893&__tn__=%3C,,2026-02-25T16:11:03.122134,FALSE
SBI,facebook,icecreamsbi,Profile photo of S.B.I,https://www.facebook.com/icecreamsbi?__tn__=%3C,,2026-02-25T16:11:29.735719,FALSE
SBI,facebook,61556538743572,Profile photo of sbi,https://www.facebook.com/profile.php?id=61556538743572&__tn__=%3C,,2026-02-25T16:11:29.749163,FALSE
SBI,facebook,sbicard,Profile photo of SBI Card,https://www.facebook.com/sbicard?__tn__=%3C,,2026-02-25T16:11:29.760194,FALSE
SBI,facebook,sbipensionfundsofficial,Profile photo of SBI Pension Funds,https://www.facebook.com/sbipensionfundsofficial?__tn__=%3C,,2026-02-25T16:11:29.771072,FALSE
SBI,facebook,61556285813833,Profile photo of sbi,https://www.facebook.com/profile.php?id=61556285813833&__tn__=%3C,,2026-02-25T16:11:29.780189,FALSE
SBI,facebook,sbilhbank.com.kh,Profile photo of SBI LY HOUR Bank,https://www.facebook.com/sbilhbank.com.kh?__tn__=%3C,,2026-02-25T16:11:29.789733,FALSE
SBI,facebook,100095304591933,Profile photo of Sbi,https://www.facebook.com/profile.php?id=100095304591933&__tn__=%3C,,2026-02-25T16:11:29.798361,FALSE
SBI,facebook,100063578454313,Profile photo of Sbi,https://www.facebook.com/profile.php?id=100063578454313&__tn__=%3C,,2026-02-25T16:11:29.808100,FALSE
SBI,facebook,100063693831717,Profile photo of Sbi,https://www.facebook.com/profile.php?id=100063693831717&__tn__=%3C,,2026-02-25T16:11:29.816785,FALSE
SBI,facebook,61583244992219,Profile photo of SBI Personal loan ,https://www.facebook.com/profile.php?id=61583244992219&__tn__=%3C,,2026-02-25T16:11:29.827708,FALSE
SBI,facebook,61572303248572,Profile photo of SBI Gets ,https://www.facebook.com/profile.php?id=61572303248572&__tn__=%3C,,2026-02-25T16:11:29.837546,FALSE
SBI,facebook,100094366284286,Profile photo of SBI LON,https://www.facebook.com/profile.php?id=100094366284286&__tn__=%3C,,2026-02-25T16:11:29.845384,FALSE
SBI,facebook,100079510914102,Profile photo of Sbi,https://www.facebook.com/profile.php?id=100079510914102&__tn__=%3C,,2026-02-25T16:11:29.854183,FALSE
SBI,facebook,61550792231362,Profile photo of sbi,https://www.facebook.com/profile.php?id=61550792231362&__tn__=%3C,,2026-02-25T16:11:29.863122,FALSE
SBI,facebook,61553237114961,Profile photo of SBI ,https://www.facebook.com/profile.php?id=61553237114961&__tn__=%3C,,2026-02-25T16:11:29.872601,FALSE
SBI,facebook,61564122957878,Profile photo of sbi,https://www.facebook.com/profile.php?id=61564122957878&__tn__=%3C,,2026-02-25T16:11:29.881339,FALSE
SBI,facebook,sbiyouthforindia,Profile photo of SBI Youth For India,https://www.facebook.com/sbiyouthforindia?__tn__=%3C,,2026-02-25T16:11:29.891205,FALSE
SBI,facebook,100080310218427,Profile photo of Sbi,https://www.facebook.com/profile.php?id=100080310218427&__tn__=%3C,,2026-02-25T16:11:29.899231,FALSE
SBI,facebook,SBIFoundationIndia,Profile photo of SBI Foundation,https://www.facebook.com/SBIFoundationIndia?__tn__=%3C,,2026-02-25T16:11:29.908508,FALSE
SBI,facebook,100054427017305,Profile photo of S.B.I,https://www.facebook.com/profile.php?id=100054427017305&__tn__=%3C,,2026-02-25T16:11:29.917309,FALSE
SBI,facebook,100083907784815,Profile photo of SBI,https://www.facebook.com/profile.php?id=100083907784815&__tn__=%3C,,2026-02-25T16:11:29.926079,FALSE
SBI,facebook,sbiTObkash,Profile photo of SBI,https://www.facebook.com/sbiTObkash?__tn__=%3C,,2026-02-25T16:11:29.934142,FALSE
SBI,facebook,100069373164723,Profile photo of SBI,https://www.facebook.com/profile.php?id=100069373164723&__tn__=%3C,,2026-02-25T16:11:29.943113,FALSE
SBI,facebook,100090677229185,Profile photo of SBI,https://www.facebook.com/profile.php?id=100090677229185&__tn__=%3C,,2026-02-25T16:11:29.951233,FALSE
SBI,facebook,100083226801237,Profile photo of SBI,https://www.facebook.com/profile.php?id=100083226801237&__tn__=%3C,,2026-02-25T16:11:29.960219,FALSE
SBI,facebook,yonobistudio,Profile photo of Yōnobi,https://www.facebook.com/yonobistudio?__tn__=%3C,,2026-02-25T16:11:55.117564,TRUE
SBI,facebook,Yonobiclasses,Profile photo of Yonobi Classes (Yonobi Copenhagen),https://www.facebook.com/Yonobiclasses?__tn__=%3C,,2026-02-25T16:11:55.126446,TRUE
SBI,facebook,61588489771848,Profile photo of yono sbi,https://www.facebook.com/profile.php?id=61588489771848&__tn__=%3C,,2026-02-25T16:11:55.135094,FALSE
SBI,facebook,61586440461338,Profile photo of Yono SBI life Update ,https://www.facebook.com/profile.php?id=61586440461338&__tn__=%3C,,2026-02-25T16:11:55.144832,FALSE
SBI,facebook,61584419066703,Profile photo of Yono SBI Register ,https://www.facebook.com/profile.php?id=61584419066703&__tn__=%3C,,2026-02-25T16:11:55.155425,FALSE
SBI,facebook,61587295793121,Profile photo of yono sbi online,https://www.facebook.com/profile.php?id=61587295793121&__tn__=%3C,,2026-02-25T16:11:55.192068,FALSE
SBI,facebook,61587038698508,Profile photo of yonosbi,https://www.facebook.com/profile.php?id=61587038698508&__tn__=%3C,,2026-02-25T16:11:55.210400,FALSE
SBI,facebook,61586308012570,Profile photo of yono SBI mobile banking registration related help,https://www.facebook.com/profile.php?id=61586308012570&__tn__=%3C,,2026-02-25T16:11:55.219454,FALSE
SBI,facebook,61585619237602,Profile photo of Yono Sbi mobile banking registration,https://www.facebook.com/profile.php?id=61585619237602&__tn__=%3C,,2026-02-25T16:11:55.228645,FALSE
SBI,facebook,61586173719324,Profile photo of  YONO SBI BANK ,https://www.facebook.com/profile.php?id=61586173719324&__tn__=%3C,,2026-02-25T16:11:55.237174,FALSE
SBI,facebook,61586097990173,Profile photo of Yono Sbi New Register ,https://www.facebook.com/profile.php?id=61586097990173&__tn__=%3C,,2026-02-25T16:11:55.246503,FALSE
SBI,facebook,61585672179255,Profile photo of Yono SBI Mobile Banking Registration ,https://www.facebook.com/profile.php?id=61585672179255&__tn__=%3C,,2026-02-25T16:11:55.263602,FALSE
SBI,facebook,61585223950035,Profile photo of Yono Sbi Banking ,https://www.facebook.com/profile.php?id=61585223950035&__tn__=%3C,,2026-02-25T16:11:55.272988,FALSE
SBI,facebook,61586836858241,Profile photo of YONO SBI i,https://www.facebook.com/profile.php?id=61586836858241&__tn__=%3C,,2026-02-25T16:11:55.282212,FALSE
SBI,facebook,61587226651767,Profile photo of YONO SBI,https://www.facebook.com/profile.php?id=61587226651767&__tn__=%3C,,2026-02-25T16:11:55.291597,FALSE
SBI,facebook,61582385146478,Profile photo of yono business yono fd yono register ,https://www.facebook.com/profile.php?id=61582385146478&__tn__=%3C,,2026-02-25T16:12:21.191028,TRUE
SBI,facebook,61586846477588,Profile photo of sbi yono business,https://www.facebook.com/profile.php?id=61586846477588&__tn__=%3C,,2026-02-25T16:12:21.199541,FALSE
SBI,facebook,100066500390593,Profile photo of Yono,https://www.facebook.com/profile.php?id=100066500390593&__tn__=%3C,,2026-02-25T16:12:21.208761,TRUE
SBI,facebook,100077460493510,Profile photo of Yoño,https://www.facebook.com/profile.php?id=100077460493510&__tn__=%3C,,2026-02-25T16:12:21.217118,TRUE
SBI,facebook,100079006012235,Profile photo of yono,https://www.facebook.com/profile.php?id=100079006012235&__tn__=%3C,,2026-02-25T16:12:21.225961,TRUE
SBI,facebook,100083739572698,Profile photo of yono,https://www.facebook.com/profile.php?id=100083739572698&__tn__=%3C,,2026-02-25T16:12:21.248736,TRUE
SBI,facebook,100068146336656,Profile photo of Yono,https://www.facebook.com/profile.php?id=100068146336656&__tn__=%3C,,2026-02-25T16:12:21.258974,TRUE
SBI,facebook,100067907342092,Profile photo of YONO yono,https://www.facebook.com/profile.php?id=100067907342092&__tn__=%3C,,2026-02-25T16:12:21.267519,TRUE
SBI,facebook,61588413480626,Profile photo of YONO VIP,https://www.facebook.com/profile.php?id=61588413480626&__tn__=%3C,,2026-02-25T16:12:21.292741,TRUE
SBI,facebook,61551918526023,Profile photo of Yono Slots5,https://www.facebook.com/profile.php?id=61551918526023&__tn__=%3C,,2026-02-25T16:12:21.302395,TRUE
SBI,facebook,61552021031834,Profile photo of Yono Slots4,https://www.facebook.com/profile.php?id=61552021031834&__tn__=%3C,,2026-02-25T16:12:21.360291,TRUE
Airtel,instagram,router__5g,router__5gWIFI AIRTEL,https://www.instagram.com/router__5g/,,2026-02-27T11:36:02.985680,FALSE
Airtel,instagram,airtelxstreamindia,airtelxstreamindiaVerifiedAirtel Xstream India • 127K followers,https://www.instagram.com/airtelxstreamindia/,,2026-02-27T11:36:37.047644,FALSE
Airtel,instagram,airtelunplugged,airtelunpluggedAirtel Unplugged,https://www.instagram.com/airtelunplugged/,,2026-02-27T11:36:03.002471,FALSE
Airtel,instagram,airtelindia,airtelindiaVerifiedAirtel India • 688K followers,https://www.instagram.com/airtelindia/,,2026-02-27T11:36:37.039775,FALSE
Airtel,instagram,airtel_wifi_router_,airtel_wifi_router_ROUTER WIFI 5G,https://www.instagram.com/airtel_wifi_router_/,,2026-02-27T11:36:03.020068,FALSE
Airtel,instagram,bhartiairtelfoundation,bhartiairtelfoundationBHARTI AIRTEL FOUNDATION,https://www.instagram.com/bhartiairtelfoundation/,,2026-02-27T11:36:20.255432,FALSE
Airtel,instagram,bharti___airtel___limited,bharti___airtel___limitedBHARTI🤙AIRTEL🤟LIMITED 💯,https://www.instagram.com/bharti___airtel___limited/,,2026-02-27T11:36:20.261249,FALSE
Airtel,instagram,airtel_2026,airtel_2026BHARTI AIRTEL,https://www.instagram.com/airtel_2026/,,2026-02-27T11:36:20.269843,FALSE
Airtel,instagram,bharti.airtel,bharti.airtel,https://www.instagram.com/bharti.airtel/,,2026-02-27T11:36:20.277120,FALSE
Airtel,instagram,bharti_airtel_ltd,bharti_airtel_ltdHasibul Hoque,https://www.instagram.com/bharti_airtel_ltd/,,2026-02-27T11:36:20.283732,FALSE
Airtel,instagram,airtel_india,airtel_indiaAirtel,https://www.instagram.com/airtel_india/,,2026-02-27T11:36:37.060698,FALSE
Airtel,instagram,nandlalpal_6358_ayodhya_5_k_,nandlalpal_6358_ayodhya_5_k_Airtel India Uttar Pradesh ❤️,https://www.instagram.com/nandlalpal_6358_ayodhya_5_k_/,,2026-02-27T11:36:37.068847,FALSE
